Metric,Value,Timestamp
temperature,48,2022-06-09T23:28:28.000Z
precipitation,66,2022-06-03T06:58:28.000Z
temperature,16,2022-06-08T17:30:09.000Z
temperature,72,2022-06-01T22:02:55.000Z
precipitation,56,2022-06-04T12:18:50.000Z
precipitation,75,2022-06-09T14:59:40.000Z
temperature,13,2022-06-07T16:37:41.000Z
precipitation,15,2022-06-02T02:58:15.000Z
precipitation,36,2022-06-07T10:53:11.000Z
precipitation,32,2022-06-06T11:07:16.000Z
temperature,21,2022-06-09T08:28:05.000Z
precipitation,23,2022-06-01T16:00:26.000Z
temperature,68,2022-06-02T08:07:29.000Z
temperature,25,2022-06-05T06:36:12.000Z
precipitation,77,2022-06-07T22:28:06.000Z
precipitation,49,2022-06-09T02:36:19.000Z
temperature,74,2022-06-05T21:27:42.000Z
precipitation,31,2022-06-03T05:26:17.000Z
precipitation,13,2022-06-04T11:12:44.000Z
temperature,53,2022-06-03T03:04:56.000Z
temperature,76,2022-06-07T12:30:58.000Z
temperature,8,2022-06-09T22:55:41.000Z
temperature,84,2022-06-04T10:05:44.000Z
precipitation,75,2022-06-06T01:50:10.000Z
temperature,62,2022-06-08T15:31:19.000Z
precipitation,94,2022-06-02T23:40:43.000Z
temperature,88,2022-06-01T14:29:11.000Z
temperature,81,2022-06-06T14:58:59.000Z
precipitation,75,2022-06-09T03:02:25.000Z
precipitation,26,2022-06-04T22:43:54.000Z
temperature,90,2022-06-01T11:01:34.000Z
precipitation,5,2022-06-03T03:02:00.000Z
precipitation,86,2022-06-02T03:20:51.000Z
precipitation,10,2022-06-02T22:22:26.000Z
temperature,30,2022-06-01T02:38:54.000Z
precipitation,72,2022-06-07T18:12:38.000Z
temperature,10,2022-06-06T22:50:35.000Z
temperature,90,2022-06-06T14:37:17.000Z
precipitation,12,2022-06-07T16:04:24.000Z
temperature,1,2022-06-02T08:37:46.000Z
temperature,19,2022-06-08T23:34:38.000Z
precipitation,25,2022-06-05T15:49:16.000Z
precipitation,35,2022-06-06T06:33:41.000Z
precipitation,88,2022-06-02T23:01:05.000Z
temperature,92,2022-06-07T18:37:13.000Z
temperature,18,2022-06-09T23:47:14.000Z
precipitation,48,2022-06-05T02:59:25.000Z
temperature,10,2022-06-04T09:09:18.000Z
temperature,25,2022-06-03T10:12:44.000Z
precipitation,94,2022-06-01T17:11:01.000Z
precipitation,3,2022-06-04T08:36:25.000Z
precipitation,27,2022-06-04T05:25:07.000Z
precipitation,95,2022-06-01T14:53:32.000Z
temperature,18,2022-06-08T07:08:56.000Z
temperature,11,2022-06-02T20:00:32.000Z
precipitation,7,2022-06-07T01:25:35.000Z
temperature,43,2022-06-06T18:35:24.000Z
precipitation,34,2022-06-02T10:59:26.000Z
temperature,36,2022-06-08T15:54:43.000Z
temperature,3,2022-06-04T06:32:46.000Z
precipitation,43,2022-06-06T13:26:08.000Z
precipitation,90,2022-06-07T02:53:04.000Z
precipitation,97,2022-06-08T07:37:01.000Z
precipitation,92,2022-06-07T23:26:31.000Z
temperature,73,2022-06-07T08:32:55.000Z
temperature,20,2022-06-06T02:21:43.000Z
precipitation,24,2022-06-04T05:45:07.000Z
precipitation,30,2022-06-04T18:34:31.000Z
temperature,45,2022-06-02T09:50:04.000Z
temperature,79,2022-06-04T10:31:09.000Z
temperature,77,2022-06-01T10:07:56.000Z
temperature,71,2022-06-04T05:42:27.000Z
temperature,51,2022-06-08T03:07:45.000Z
temperature,31,2022-06-03T02:35:33.000Z
precipitation,100,2022-06-07T20:02:29.000Z
precipitation,85,2022-06-02T18:48:03.000Z
temperature,23,2022-06-01T22:17:51.000Z
precipitation,57,2022-06-01T13:50:26.000Z
precipitation,75,2022-06-04T03:24:59.000Z
precipitation,46,2022-06-09T17:43:31.000Z
temperature,75,2022-06-09T05:49:09.000Z
temperature,10,2022-06-08T20:10:21.000Z
precipitation,29,2022-06-05T18:51:42.000Z
temperature,16,2022-06-07T19:17:32.000Z
temperature,11,2022-06-08T01:56:03.000Z
precipitation,25,2022-06-07T05:03:36.000Z
temperature,61,2022-06-09T22:11:03.000Z
temperature,71,2022-06-02T09:44:08.000Z
temperature,7,2022-06-05T04:26:51.000Z
precipitation,10,2022-06-09T05:37:27.000Z
temperature,33,2022-06-08T02:17:33.000Z
precipitation,87,2022-06-03T19:56:27.000Z
temperature,83,2022-06-04T10:28:44.000Z
precipitation,19,2022-06-04T10:17:10.000Z
temperature,52,2022-06-09T17:15:46.000Z
precipitation,29,2022-06-02T08:25:57.000Z
temperature,57,2022-06-08T10:59:16.000Z
temperature,97,2022-06-01T04:33:01.000Z
precipitation,39,2022-06-01T21:01:33.000Z
precipitation,61,2022-06-07T15:22:37.000Z
temperature,60,2022-06-02T13:07:37.000Z
temperature,6,2022-06-05T00:28:39.000Z
precipitation,45,2022-06-06T13:47:56.000Z
temperature,82,2022-06-01T00:08:48.000Z
precipitation,66,2022-06-03T04:26:18.000Z
temperature,87,2022-06-06T06:45:14.000Z
temperature,57,2022-06-06T00:12:17.000Z
precipitation,71,2022-06-03T20:28:46.000Z
precipitation,2,2022-06-09T21:54:40.000Z
temperature,69,2022-06-08T11:08:25.000Z
temperature,12,2022-06-03T06:12:29.000Z
precipitation,3,2022-06-03T02:06:54.000Z
temperature,92,2022-06-04T09:18:44.000Z
precipitation,47,2022-06-08T10:11:08.000Z
precipitation,21,2022-06-03T23:44:37.000Z
temperature,60,2022-06-08T10:03:29.000Z
precipitation,19,2022-06-08T08:38:44.000Z
precipitation,23,2022-06-07T20:10:33.000Z
precipitation,17,2022-06-08T11:52:56.000Z
temperature,45,2022-06-08T19:22:19.000Z
precipitation,9,2022-06-09T15:43:27.000Z
temperature,37,2022-06-07T15:16:19.000Z
temperature,25,2022-06-03T16:03:14.000Z
temperature,86,2022-06-01T08:32:23.000Z
temperature,54,2022-06-06T17:11:29.000Z
temperature,90,2022-06-04T22:44:40.000Z
temperature,82,2022-06-07T17:07:37.000Z
precipitation,24,2022-06-09T22:02:40.000Z
precipitation,38,2022-06-05T07:53:25.000Z
precipitation,72,2022-06-03T13:18:24.000Z
precipitation,23,2022-06-05T09:58:17.000Z
temperature,82,2022-06-07T01:23:00.000Z
temperature,29,2022-06-08T06:51:09.000Z
temperature,8,2022-06-09T22:21:29.000Z
temperature,58,2022-06-06T13:33:09.000Z
precipitation,78,2022-06-03T00:50:19.000Z
temperature,5,2022-06-05T09:30:48.000Z
temperature,8,2022-06-08T21:57:12.000Z
precipitation,66,2022-06-01T18:35:49.000Z
precipitation,70,2022-06-02T09:05:18.000Z
precipitation,8,2022-06-01T04:27:52.000Z
temperature,63,2022-06-01T23:45:05.000Z
precipitation,6,2022-06-08T00:22:07.000Z
temperature,32,2022-06-07T18:49:31.000Z
temperature,4,2022-06-05T12:05:09.000Z
temperature,68,2022-06-03T15:08:47.000Z
precipitation,67,2022-06-07T14:52:12.000Z
precipitation,68,2022-06-04T01:59:09.000Z
temperature,75,2022-06-06T18:28:27.000Z
temperature,78,2022-06-02T17:11:02.000Z
temperature,60,2022-06-02T21:50:24.000Z
temperature,98,2022-06-08T13:56:50.000Z
temperature,52,2022-06-07T13:12:05.000Z
precipitation,96,2022-06-03T17:41:18.000Z
temperature,58,2022-06-03T00:08:13.000Z
temperature,51,2022-06-05T21:06:37.000Z
precipitation,89,2022-06-09T13:23:39.000Z
temperature,8,2022-06-06T04:05:38.000Z
precipitation,3,2022-06-04T07:31:09.000Z
precipitation,45,2022-06-01T08:36:02.000Z
precipitation,16,2022-06-04T01:36:06.000Z
precipitation,66,2022-06-01T15:10:05.000Z
temperature,43,2022-06-06T13:37:37.000Z
precipitation,76,2022-06-06T15:39:20.000Z
precipitation,32,2022-06-09T11:00:38.000Z
temperature,43,2022-06-03T10:52:30.000Z
precipitation,26,2022-06-04T06:08:51.000Z
temperature,71,2022-06-02T05:20:01.000Z
precipitation,8,2022-06-09T10:40:21.000Z
precipitation,88,2022-06-04T14:57:30.000Z
precipitation,47,2022-06-06T20:53:49.000Z
precipitation,24,2022-06-07T15:26:21.000Z
precipitation,43,2022-06-09T07:22:43.000Z
precipitation,93,2022-06-07T17:44:55.000Z
temperature,2,2022-06-07T11:14:20.000Z
precipitation,12,2022-06-07T17:35:01.000Z
temperature,23,2022-06-07T02:56:21.000Z
precipitation,18,2022-06-05T11:04:01.000Z
precipitation,57,2022-06-03T15:53:33.000Z
temperature,39,2022-06-02T13:35:09.000Z
temperature,52,2022-06-04T03:40:04.000Z
precipitation,57,2022-06-08T11:54:05.000Z
precipitation,32,2022-06-01T15:21:15.000Z
temperature,21,2022-06-08T08:19:37.000Z
temperature,86,2022-06-06T15:43:19.000Z
temperature,31,2022-06-09T12:12:35.000Z
precipitation,37,2022-06-01T08:54:50.000Z
temperature,6,2022-06-04T05:45:45.000Z
temperature,27,2022-06-05T19:11:34.000Z
temperature,98,2022-06-03T05:53:04.000Z
precipitation,84,2022-06-01T05:57:30.000Z
temperature,88,2022-06-04T18:03:36.000Z
precipitation,39,2022-06-05T00:52:04.000Z
temperature,23,2022-06-08T05:03:44.000Z
temperature,5,2022-06-01T17:10:27.000Z
precipitation,83,2022-06-01T22:24:38.000Z
precipitation,54,2022-06-09T04:08:30.000Z
temperature,89,2022-06-07T23:24:34.000Z
temperature,53,2022-06-08T00:59:46.000Z
temperature,1,2022-06-02T13:29:33.000Z
precipitation,84,2022-06-01T09:24:29.000Z
precipitation,57,2022-06-07T19:03:41.000Z
temperature,7,2022-06-05T16:06:30.000Z
temperature,35,2022-06-01T12:25:29.000Z
precipitation,79,2022-06-04T22:03:57.000Z
precipitation,89,2022-06-05T07:08:08.000Z
temperature,71,2022-06-02T12:04:17.000Z
precipitation,45,2022-06-06T08:01:46.000Z
precipitation,18,2022-06-04T13:22:24.000Z
temperature,21,2022-06-02T07:31:27.000Z
temperature,77,2022-06-02T22:24:38.000Z
temperature,74,2022-06-06T21:20:28.000Z
temperature,2,2022-06-04T08:41:15.000Z
precipitation,53,2022-06-04T01:30:49.000Z
temperature,48,2022-06-09T21:51:16.000Z
temperature,92,2022-06-08T07:08:14.000Z
temperature,42,2022-06-07T21:32:36.000Z
precipitation,85,2022-06-05T02:43:26.000Z
temperature,74,2022-06-05T16:21:57.000Z
precipitation,12,2022-06-04T19:35:03.000Z
temperature,80,2022-06-08T01:38:38.000Z
temperature,38,2022-06-09T16:37:34.000Z
temperature,12,2022-06-06T16:22:54.000Z
precipitation,73,2022-06-07T21:29:01.000Z
temperature,96,2022-06-01T00:34:02.000Z
temperature,15,2022-06-01T20:00:52.000Z
temperature,87,2022-06-03T21:41:14.000Z
precipitation,36,2022-06-03T17:54:01.000Z
precipitation,34,2022-06-09T06:57:23.000Z
precipitation,77,2022-06-05T18:42:41.000Z
temperature,29,2022-06-02T13:14:05.000Z
precipitation,27,2022-06-07T00:59:57.000Z
temperature,23,2022-06-08T00:21:00.000Z
temperature,71,2022-06-05T02:03:40.000Z
precipitation,95,2022-06-07T22:43:38.000Z
temperature,11,2022-06-07T01:39:57.000Z
temperature,17,2022-06-09T19:48:49.000Z
temperature,61,2022-06-09T17:51:42.000Z
temperature,97,2022-06-03T18:59:54.000Z
temperature,9,2022-06-02T20:10:28.000Z
precipitation,95,2022-06-01T11:10:25.000Z
precipitation,68,2022-06-01T15:20:20.000Z
temperature,12,2022-06-03T23:09:39.000Z
temperature,72,2022-06-03T11:17:58.000Z
precipitation,4,2022-06-01T19:17:32.000Z
temperature,68,2022-06-04T21:53:26.000Z
temperature,4,2022-06-06T01:07:04.000Z
precipitation,94,2022-06-09T12:43:39.000Z
precipitation,92,2022-06-04T04:55:18.000Z
precipitation,11,2022-06-09T15:14:04.000Z
temperature,28,2022-06-04T11:11:38.000Z
temperature,64,2022-06-08T05:27:32.000Z
precipitation,50,2022-06-04T10:02:38.000Z
temperature,90,2022-06-08T04:12:24.000Z
precipitation,7,2022-06-05T07:52:51.000Z
precipitation,24,2022-06-02T02:14:07.000Z
precipitation,89,2022-06-03T17:58:44.000Z
temperature,85,2022-06-08T21:57:26.000Z
precipitation,22,2022-06-06T04:57:07.000Z
precipitation,66,2022-06-07T10:34:21.000Z
precipitation,21,2022-06-02T15:03:43.000Z
temperature,47,2022-06-01T12:27:18.000Z
precipitation,16,2022-06-03T14:26:41.000Z
temperature,87,2022-06-07T16:48:59.000Z
temperature,22,2022-06-02T08:57:19.000Z
temperature,63,2022-06-06T15:55:00.000Z
temperature,35,2022-06-04T21:27:19.000Z
precipitation,43,2022-06-01T09:04:06.000Z
temperature,24,2022-06-08T11:39:41.000Z
temperature,59,2022-06-04T23:08:55.000Z
temperature,80,2022-06-02T10:36:18.000Z
temperature,45,2022-06-04T13:01:36.000Z
precipitation,11,2022-06-07T13:43:32.000Z
temperature,68,2022-06-08T20:54:21.000Z
precipitation,30,2022-06-01T10:55:58.000Z
temperature,41,2022-06-02T06:29:11.000Z
temperature,15,2022-06-05T01:09:07.000Z
precipitation,80,2022-06-09T17:57:04.000Z
temperature,64,2022-06-03T23:51:15.000Z
precipitation,6,2022-06-09T16:55:25.000Z
temperature,92,2022-06-04T20:58:01.000Z
temperature,32,2022-06-06T09:55:53.000Z
precipitation,37,2022-06-02T14:08:06.000Z
temperature,87,2022-06-07T20:41:15.000Z
temperature,22,2022-06-08T07:23:48.000Z
temperature,41,2022-06-09T11:23:38.000Z
temperature,89,2022-06-07T02:52:53.000Z
precipitation,44,2022-06-09T18:03:36.000Z
temperature,99,2022-06-05T05:01:51.000Z
precipitation,2,2022-06-08T01:54:25.000Z
precipitation,54,2022-06-03T02:36:08.000Z
temperature,50,2022-06-06T03:32:30.000Z
temperature,95,2022-06-04T00:10:23.000Z
temperature,83,2022-06-05T01:41:03.000Z
temperature,65,2022-06-09T09:42:01.000Z
precipitation,99,2022-06-04T00:30:12.000Z
temperature,30,2022-06-02T13:10:42.000Z
temperature,73,2022-06-04T07:26:56.000Z
temperature,75,2022-06-04T04:07:20.000Z
temperature,71,2022-06-09T01:01:02.000Z
temperature,53,2022-06-01T14:35:07.000Z
temperature,70,2022-06-04T07:12:13.000Z
temperature,37,2022-06-01T03:07:50.000Z
temperature,73,2022-06-09T13:34:33.000Z
precipitation,22,2022-06-08T09:26:13.000Z
temperature,57,2022-06-09T07:29:26.000Z
precipitation,22,2022-06-07T04:39:00.000Z
temperature,34,2022-06-01T20:38:52.000Z
precipitation,58,2022-06-02T05:39:39.000Z
precipitation,47,2022-06-05T15:34:27.000Z
temperature,77,2022-06-02T14:17:04.000Z
temperature,22,2022-06-06T01:14:24.000Z
precipitation,6,2022-06-05T01:43:53.000Z
precipitation,66,2022-06-07T02:19:44.000Z
precipitation,79,2022-06-01T12:30:11.000Z
precipitation,68,2022-06-06T02:51:21.000Z
precipitation,3,2022-06-01T09:30:18.000Z
temperature,75,2022-06-07T04:09:20.000Z
temperature,87,2022-06-07T08:12:02.000Z
temperature,67,2022-06-07T23:50:29.000Z
precipitation,54,2022-06-06T15:33:10.000Z
precipitation,21,2022-06-05T02:00:33.000Z
precipitation,38,2022-06-07T20:37:10.000Z
precipitation,31,2022-06-04T04:02:49.000Z
precipitation,95,2022-06-09T11:28:47.000Z
precipitation,5,2022-06-04T22:52:23.000Z
precipitation,85,2022-06-03T16:26:58.000Z
temperature,29,2022-06-07T06:53:24.000Z
temperature,93,2022-06-08T14:51:59.000Z
temperature,93,2022-06-02T06:42:53.000Z
temperature,43,2022-06-03T00:02:01.000Z
temperature,12,2022-06-07T13:39:31.000Z
temperature,84,2022-06-04T19:51:21.000Z
precipitation,7,2022-06-02T06:42:54.000Z
precipitation,94,2022-06-04T00:09:22.000Z
precipitation,65,2022-06-02T04:07:09.000Z
precipitation,65,2022-06-04T21:46:25.000Z
temperature,26,2022-06-09T05:17:30.000Z
precipitation,86,2022-06-03T01:34:58.000Z
precipitation,87,2022-06-02T19:38:08.000Z
precipitation,78,2022-06-02T05:27:30.000Z
temperature,87,2022-06-04T04:05:15.000Z
precipitation,26,2022-06-06T17:16:12.000Z
temperature,52,2022-06-08T00:10:08.000Z
precipitation,98,2022-06-03T18:40:51.000Z
precipitation,50,2022-06-08T17:58:06.000Z
temperature,99,2022-06-02T15:24:31.000Z
temperature,15,2022-06-08T22:33:44.000Z
precipitation,2,2022-06-09T03:18:06.000Z
precipitation,52,2022-06-08T14:56:54.000Z
precipitation,16,2022-06-01T23:43:16.000Z
precipitation,96,2022-06-09T02:35:14.000Z
precipitation,75,2022-06-09T18:13:10.000Z
temperature,80,2022-06-03T14:35:48.000Z
precipitation,71,2022-06-07T03:09:14.000Z
precipitation,85,2022-06-08T04:44:57.000Z
temperature,45,2022-06-04T04:54:35.000Z
temperature,70,2022-06-02T20:24:26.000Z
temperature,59,2022-06-01T03:04:24.000Z
precipitation,55,2022-06-02T22:15:18.000Z
precipitation,48,2022-06-07T14:33:08.000Z
temperature,94,2022-06-09T19:50:31.000Z
precipitation,90,2022-06-06T07:03:51.000Z
temperature,69,2022-06-07T07:34:57.000Z
precipitation,84,2022-06-06T05:13:53.000Z
precipitation,44,2022-06-08T07:01:41.000Z
precipitation,10,2022-06-04T11:37:37.000Z
temperature,5,2022-06-02T03:00:22.000Z
precipitation,74,2022-06-09T15:38:28.000Z
temperature,20,2022-06-06T04:49:41.000Z
precipitation,12,2022-06-03T11:22:27.000Z
precipitation,54,2022-06-09T01:07:27.000Z
temperature,46,2022-06-07T17:44:02.000Z
precipitation,67,2022-06-09T14:35:48.000Z
temperature,12,2022-06-07T03:25:54.000Z
precipitation,33,2022-06-01T13:17:13.000Z
precipitation,27,2022-06-03T15:48:51.000Z
temperature,95,2022-06-09T01:53:34.000Z
precipitation,1,2022-06-04T18:22:45.000Z
precipitation,21,2022-06-04T23:30:30.000Z
precipitation,50,2022-06-04T23:40:58.000Z
temperature,29,2022-06-09T21:17:44.000Z
precipitation,84,2022-06-04T23:39:19.000Z
temperature,30,2022-06-04T17:16:10.000Z
temperature,4,2022-06-08T20:19:06.000Z
temperature,16,2022-06-07T02:42:11.000Z
temperature,53,2022-06-04T22:59:43.000Z
precipitation,53,2022-06-06T09:32:43.000Z
temperature,54,2022-06-09T19:01:19.000Z
temperature,100,2022-06-09T15:19:48.000Z
precipitation,39,2022-06-04T19:09:42.000Z
temperature,90,2022-06-07T05:34:16.000Z
temperature,96,2022-06-04T20:33:17.000Z
temperature,57,2022-06-02T23:56:41.000Z
temperature,65,2022-06-08T05:20:44.000Z
temperature,19,2022-06-02T15:24:50.000Z
precipitation,25,2022-06-06T08:22:56.000Z
temperature,3,2022-06-04T21:02:37.000Z
precipitation,82,2022-06-05T20:42:56.000Z
temperature,9,2022-06-03T20:11:45.000Z
precipitation,94,2022-06-08T01:40:09.000Z
precipitation,35,2022-06-03T06:08:52.000Z
temperature,9,2022-06-01T13:43:46.000Z
precipitation,41,2022-06-09T02:08:53.000Z
temperature,75,2022-06-01T14:56:56.000Z
precipitation,100,2022-06-04T06:46:34.000Z
precipitation,61,2022-06-01T14:38:40.000Z
temperature,78,2022-06-07T10:54:30.000Z
precipitation,99,2022-06-05T18:52:19.000Z
temperature,59,2022-06-02T16:20:13.000Z
precipitation,92,2022-06-07T12:53:21.000Z
precipitation,5,2022-06-04T20:51:42.000Z
temperature,93,2022-06-09T03:38:35.000Z
temperature,96,2022-06-07T07:09:22.000Z
precipitation,60,2022-06-02T20:00:40.000Z
temperature,70,2022-06-07T01:22:02.000Z
temperature,42,2022-06-05T08:26:39.000Z
temperature,32,2022-06-03T07:07:25.000Z
precipitation,36,2022-06-08T10:57:37.000Z
precipitation,14,2022-06-03T20:09:45.000Z
temperature,10,2022-06-05T04:54:31.000Z
precipitation,85,2022-06-05T23:33:53.000Z
precipitation,17,2022-06-06T07:10:33.000Z
precipitation,51,2022-06-08T09:36:20.000Z
precipitation,31,2022-06-03T22:25:09.000Z
precipitation,93,2022-06-08T01:09:03.000Z
temperature,56,2022-06-01T15:07:02.000Z
temperature,17,2022-06-02T06:59:16.000Z
temperature,81,2022-06-06T12:30:26.000Z
precipitation,6,2022-06-03T02:02:12.000Z
temperature,60,2022-06-07T12:11:39.000Z
temperature,33,2022-06-05T23:56:25.000Z
precipitation,70,2022-06-01T10:36:44.000Z
precipitation,6,2022-06-02T11:10:59.000Z
precipitation,29,2022-06-07T07:37:33.000Z
temperature,20,2022-06-04T07:05:03.000Z
temperature,60,2022-06-06T16:17:05.000Z
precipitation,64,2022-06-03T00:51:05.000Z
precipitation,19,2022-06-08T14:10:07.000Z
temperature,97,2022-06-02T20:12:04.000Z
temperature,57,2022-06-08T19:36:18.000Z
precipitation,39,2022-06-03T02:11:02.000Z
temperature,18,2022-06-02T11:31:59.000Z
temperature,96,2022-06-06T04:51:57.000Z
temperature,3,2022-06-05T17:47:41.000Z
precipitation,15,2022-06-04T02:49:04.000Z
precipitation,43,2022-06-07T15:35:15.000Z
temperature,24,2022-06-06T07:26:07.000Z
temperature,34,2022-06-05T17:43:27.000Z
temperature,2,2022-06-06T05:13:15.000Z
temperature,68,2022-06-06T16:41:32.000Z
temperature,97,2022-06-06T22:30:25.000Z
temperature,40,2022-06-02T01:22:38.000Z
precipitation,16,2022-06-05T03:55:57.000Z
precipitation,93,2022-06-06T08:21:01.000Z
temperature,96,2022-06-06T01:47:35.000Z
precipitation,7,2022-06-03T03:15:20.000Z
temperature,76,2022-06-03T23:28:22.000Z
temperature,71,2022-06-07T08:13:36.000Z
temperature,43,2022-06-02T23:25:38.000Z
temperature,93,2022-06-08T09:24:35.000Z
precipitation,63,2022-06-03T06:04:21.000Z
precipitation,71,2022-06-05T01:14:05.000Z
temperature,40,2022-06-08T15:48:28.000Z
temperature,20,2022-06-07T17:17:45.000Z
temperature,26,2022-06-04T16:17:01.000Z
temperature,43,2022-06-04T12:46:08.000Z
precipitation,46,2022-06-03T11:02:48.000Z
precipitation,30,2022-06-09T17:12:23.000Z
precipitation,16,2022-06-04T21:16:45.000Z
temperature,33,2022-06-01T12:58:54.000Z
precipitation,91,2022-06-01T07:40:31.000Z
temperature,14,2022-06-07T11:43:05.000Z
precipitation,98,2022-06-09T00:24:22.000Z
precipitation,45,2022-06-05T02:41:31.000Z
precipitation,5,2022-06-07T14:11:26.000Z
temperature,9,2022-06-07T00:07:40.000Z
temperature,17,2022-06-05T13:06:39.000Z
temperature,25,2022-06-05T02:13:56.000Z
temperature,76,2022-06-09T12:36:50.000Z
temperature,42,2022-06-08T05:01:45.000Z
temperature,43,2022-06-09T00:16:44.000Z
temperature,44,2022-06-02T05:08:28.000Z
precipitation,57,2022-06-09T10:22:38.000Z
precipitation,25,2022-06-04T13:29:38.000Z
precipitation,21,2022-06-08T11:38:45.000Z
precipitation,88,2022-06-08T21:55:42.000Z
temperature,98,2022-06-01T21:08:29.000Z
precipitation,83,2022-06-01T20:46:11.000Z
precipitation,91,2022-06-09T07:04:58.000Z
precipitation,85,2022-06-08T14:15:50.000Z
temperature,54,2022-06-05T19:06:01.000Z
precipitation,91,2022-06-05T22:32:15.000Z
temperature,9,2022-06-02T22:13:47.000Z
precipitation,59,2022-06-05T15:18:43.000Z
temperature,100,2022-06-03T22:11:00.000Z
precipitation,10,2022-06-09T08:23:09.000Z
temperature,23,2022-06-06T00:29:02.000Z
precipitation,21,2022-06-03T10:44:53.000Z
precipitation,31,2022-06-09T02:36:29.000Z
temperature,45,2022-06-09T10:45:43.000Z
temperature,93,2022-06-02T20:16:02.000Z
precipitation,100,2022-06-03T23:58:47.000Z
temperature,8,2022-06-01T08:14:58.000Z
precipitation,32,2022-06-09T21:41:58.000Z
temperature,78,2022-06-07T20:19:52.000Z
